epoch_ms,co2,co2temp,ch4,ch4temp
1723507283500,0.94599998,34.84999847,0.107000001,33.84999847
1723507284000,0.94599998,34.84999847,0.107000001,33.84999847
1723507284500,0.907999992,34.84999847,0.100000001,33.84999847
1723507285000,0.907999992,34.84999847,0.100000001,33.84999847
1723507285500,0.893999994,34.84999847,0.079000004,33.84999847
1723507286000,0.893999994,34.84999847,0.079000004,33.84999847
1723507286500,0.859000027,34.84999847,0.079999998,33.84999847
1723507287000,0.859000027,34.84999847,0.079999998,33.84999847
1723507287500,0.865999997,34.84999847,0.082999997,33.84999847
1723507288000,0.865999997,34.84999847,0.082999997,33.84999847
1723507288500,0.83099997,34.84999847,0.082000002,33.84999847
1723507289000,0.83099997,34.84999847,0.082000002,33.84999847
1723507289500,0.785000026,34.84999847,0.086000003,33.84999847
1723507290000,0.785000026,34.84999847,0.086000003,33.84999847
1723507290500,0.796999991,34.84999847,0.086999997,33.84999847
1723507291000,0.796999991,34.84999847,0.086999997,33.84999847
1723507291500,0.773999989,34.84999847,0.077,33.84999847
1723507292000,0.773999989,34.84999847,0.077,33.84999847
1723507292500,0.802999973,34.84999847,0.090999998,33.84999847
1723507293000,0.802999973,34.84999847,0.090999998,33.84999847
1723507293500,0.862999976,34.84999847,0.085000001,33.84999847
1723507294000,0.862999976,34.84999847,0.085000001,33.84999847
1723507294500,0.859000027,34.84999847,0.078000002,33.84999847
1723507295000,0.859000027,34.84999847,0.078000002,33.84999847
1723507295500,0.839999974,34.84999847,0.067000002,33.84999847
1723507296000,0.839999974,34.84999847,0.067000002,33.84999847
1723507296500,0.870999992,34.84999847,0.082999997,33.84999847
1723507297000,0.870999992,34.84999847,0.082999997,33.84999847
1723507297500,0.912999988,34.84999847,0.074000001,33.84999847
1723507298000,0.912999988,34.84999847,0.074000001,33.84999847
1723507298500,0.961000025,34.84999847,0.075000003,33.84999847
1723507299000,0.961000025,34.84999847,0.075000003,33.84999847
1723507299500,1.004999995,34.84999847,0.075000003,33.84999847
1723507300000,1.004999995,34.84999847,0.075000003,33.84999847
1723507300500,0.981999993,34.84999847,0.081,33.84999847
1723507301000,0.981999993,34.84999847,0.081,33.84999847
1723507301500,1.001000047,34.84999847,0.082999997,33.84999847
1723507302000,1.001000047,34.84999847,0.082999997,33.84999847
1723507302500,1.057999969,34.84999847,0.083999999,33.84999847
1723507303000,1.057999969,34.84999847,0.083999999,33.84999847
1723507303500,0.984000027,34.84999847,0.066,33.84999847
1723507304000,0.984000027,34.84999847,0.066,33.84999847
1723507304500,0.893000007,34.84999847,0.075000003,33.84999847
1723507305000,0.893000007,34.84999847,0.075000003,33.84999847
1723507305500,0.871999979,34.84999847,0.07,33.84999847
1723507306000,0.871999979,34.84999847,0.07,33.84999847
1723507306500,0.850000024,34.84999847,0.066,33.84999847
1723507307000,0.850000024,34.84999847,0.066,33.84999847
1723507307500,0.842000008,34.84999847,0.075000003,33.84999847
1723507308000,0.842000008,34.84999847,0.075000003,33.84999847
1723507308500,0.79400003,34.84999847,0.056000002,33.84999847
1723507309000,0.79400003,34.84999847,0.056000002,33.84999847
1723507309500,0.851000011,34.84999847,0.075999998,33.84999847
1723507310000,0.851000011,34.84999847,0.075999998,33.84999847
1723507310500,0.836000025,34.84999847,0.075999998,33.84999847
1723507311000,0.836000025,34.84999847,0.075999998,33.84999847
1723507311500,0.828999996,34.84999847,0.075000003,33.84999847
1723507312000,0.828999996,34.84999847,0.075000003,33.84999847
1723507312500,0.768000007,34.84999847,0.064999998,33.84999847
1723507313000,0.768000007,34.84999847,0.064999998,33.84999847
1723507313500,0.791999996,34.84999847,0.057,33.84999847
1723507314000,0.791999996,34.84999847,0.057,33.84999847
1723507314500,0.791000009,34.84999847,0.057,33.84999847
1723507315000,0.791000009,34.84999847,0.057,33.84999847
1723507315500,0.800000012,34.84999847,0.077,33.84999847
1723507316000,0.800000012,34.84999847,0.077,33.84999847
1723507316500,0.781000018,34.84999847,0.066,33.84999847
1723507317000,0.781000018,34.84999847,0.066,33.84999847
1723507317500,0.838999987,34.84999847,0.067000002,33.84999847
1723507318000,0.838999987,34.84999847,0.067000002,33.84999847
1723507318500,0.856000006,34.84999847,0.064000003,33.84999847
1723507319000,0.856000006,34.84999847,0.064000003,33.84999847
1723507319500,0.888000011,34.84999847,0.068000004,33.84999847
1723507320000,0.888000011,34.84999847,0.068000004,33.84999847
1723507320500,0.88499999,34.84999847,0.061999999,33.84999847
1723507321000,0.88499999,34.84999847,0.061999999,33.84999847
1723507321500,0.896000028,34.84999847,0.072999999,33.84999847
1723507322000,0.896000028,34.84999847,0.072999999,33.84999847
1723507322500,0.842000008,34.84999847,0.068000004,33.84999847
1723507323000,0.842000008,34.84999847,0.068000004,33.84999847
1723507323500,0.833000004,34.84999847,0.075999998,33.84999847
1723507324000,0.833000004,34.84999847,0.075999998,33.84999847
1723507324500,0.825999975,34.84999847,0.064000003,33.84999847
1723507325000,0.825999975,34.84999847,0.064000003,33.84999847
1723507325500,0.843999982,34.84999847,0.067000002,33.84999847
1723507326000,0.843999982,34.84999847,0.067000002,33.84999847
1723507326500,0.893000007,34.84999847,0.066,33.84999847
1723507327000,0.893000007,34.84999847,0.066,33.84999847
1723507327500,0.859000027,34.84999847,0.064000003,33.84999847
1723507328000,0.859000027,34.84999847,0.064000003,33.84999847
1723507328500,0.916999996,34.84999847,0.064000003,33.84999847
1723507329000,0.916999996,34.84999847,0.064000003,33.84999847
1723507329500,0.888999999,34.84999847,0.059,33.84999847
1723507330000,0.888999999,34.84999847,0.059,33.84999847
1723507330500,0.926999986,34.84999847,0.063000001,33.84999847
1723507331000,0.926999986,34.84999847,0.063000001,33.84999847
1723507331500,0.893999994,34.84999847,0.068000004,33.84999847
1723507332000,0.893999994,34.84999847,0.068000004,33.84999847
1723507332500,0.935000002,34.84999847,0.071000002,33.84999847
1723507333000,0.935000002,34.84999847,0.071000002,33.84999847
1723507333500,0.911000013,34.84999847,0.064999998,33.84999847
1723507334000,0.911000013,34.84999847,0.064999998,33.84999847
1723507334500,0.957000017,34.84999847,0.068000004,33.84999847
1723507335000,0.957000017,34.84999847,0.068000004,33.84999847
1723507335500,0.939999998,34.84999847,0.066,33.84999847
1723507336000,0.939999998,34.84999847,0.066,33.84999847
1723507336500,0.976000011,34.84999847,0.07,33.84999847
1723507337000,0.976000011,34.84999847,0.07,33.84999847
1723507337500,0.952000022,34.84999847,0.066,33.84999847
1723507338000,0.952000022,34.84999847,0.066,33.84999847
1723507338500,0.952000022,34.84999847,0.071999997,33.84999847
1723507339000,0.952000022,34.84999847,0.071999997,33.84999847
1723507339500,0.913999975,34.84999847,0.059999999,33.84999847
1723507340000,0.913999975,34.84999847,0.059999999,33.84999847
1723507340500,0.870999992,34.84999847,0.077,33.84999847
1723507341000,0.870999992,34.84999847,0.077,33.84999847
1723507341500,0.865999997,34.84999847,0.055,33.84999847
1723507342000,0.865999997,34.84999847,0.055,33.84999847
1723507342500,0.921000004,34.84999847,0.066,33.84999847
1723507343000,0.921000004,34.84999847,0.066,33.84999847
1723507343500,0.842999995,34.84999847,0.068000004,33.84999847
1723507344000,0.842999995,34.84999847,0.068000004,33.84999847
1723507344500,0.870999992,34.84999847,0.064999998,33.84999847
1723507345000,0.870999992,34.84999847,0.064999998,33.84999847
1723507345500,0.870000005,34.84999847,0.064000003,33.84999847
1723507346000,0.870000005,34.84999847,0.064000003,33.84999847
1723507346500,0.920000017,34.84999847,0.068000004,33.84999847
1723507347000,0.920000017,34.84999847,0.068000004,33.84999847
1723507347500,0.935000002,34.84999847,0.067000002,33.84999847
1723507348000,0.935000002,34.84999847,0.067000002,33.84999847
1723507348500,1.003999949,34.84999847,0.071999997,33.84999847
1723507349000,1.003999949,34.84999847,0.071999997,33.84999847
1723507349500,1.003999949,34.84999847,0.067000002,33.84999847
1723507350000,1.003999949,34.84999847,0.067000002,33.84999847
1723507350500,1.004999995,34.84999847,0.064000003,33.84999847
1723507351000,1.004999995,34.84999847,0.064000003,33.84999847
1723507351500,0.92900002,34.84999847,0.061999999,33.84999847
1723507352000,0.92900002,34.84999847,0.061999999,33.84999847
1723507352500,0.962000012,34.84999847,0.061999999,33.84999847
1723507353000,0.962000012,34.84999847,0.061999999,33.84999847
1723507353500,0.925000012,34.84999847,0.067000002,33.84999847
1723507354000,0.925000012,34.84999847,0.067000002,33.84999847
1723507354500,0.875,34.84999847,0.064999998,33.84999847
1723507355000,0.875,34.84999847,0.064999998,33.84999847
1723507355500,0.818000019,34.84999847,0.046999998,33.84999847
1723507356000,0.818000019,34.84999847,0.046999998,33.84999847
1723507356500,0.782000005,34.84999847,0.067000002,33.84999847
1723507357000,0.782000005,34.84999847,0.067000002,33.84999847
1723507357500,0.903999984,34.84999847,0.055,33.84999847
1723507358000,0.903999984,34.84999847,0.055,33.84999847
1723507358500,0.977999985,34.84999847,0.057999998,33.84999847
1723507359000,0.977999985,34.84999847,0.057999998,33.84999847
1723507359500,1.042000055,34.84999847,0.074000001,33.84999847
1723507360000,1.042000055,34.84999847,0.074000001,33.84999847
1723507360500,1.069000006,34.84999847,0.057,33.84999847
1723507361000,1.069000006,34.84999847,0.057,33.84999847
1723507361500,1.069000006,34.84999847,0.057,33.84999847
1723507362000,1.069000006,34.84999847,0.057,33.84999847
1723507362500,1.070000052,34.84999847,0.078000002,33.84999847
1723507363000,1.070000052,34.84999847,0.078000002,33.84999847
1723507363500,0.995000005,34.84999847,0.057999998,33.84999847
1723507364000,0.995000005,34.84999847,0.057999998,33.84999847
1723507364500,0.994000018,34.84999847,0.063000001,33.84999847
1723507365000,0.994000018,34.84999847,0.063000001,33.84999847
1723507365500,0.938000023,34.84999847,0.071000002,33.84999847
1723507366000,0.938000023,34.84999847,0.071000002,33.84999847
1723507366500,0.953000009,34.84999847,0.064999998,33.84999847
1723507367000,0.953000009,34.84999847,0.064999998,33.84999847
1723507367500,0.981999993,34.84999847,0.075000003,33.84999847
1723507368000,0.981999993,34.84999847,0.075000003,33.84999847
1723507368500,0.970000029,34.84999847,0.059,33.84999847
1723507369000,0.970000029,34.84999847,0.059,33.84999847
1723507369500,0.962000012,34.84999847,0.061999999,33.84999847
1723507370000,0.962000012,34.84999847,0.061999999,33.84999847
1723507370500,1.031000018,34.84999847,0.074000001,33.84999847
1723507371000,1.031000018,34.84999847,0.074000001,33.84999847
1723507371500,1.02699995,34.84999847,0.063000001,33.84999847
1723507372000,1.02699995,34.84999847,0.063000001,33.84999847
1723507372500,1.07099998,34.84999847,0.059,33.84999847
1723507373000,1.07099998,34.84999847,0.059,33.84999847
1723507373500,1.05400002,34.84999847,0.059,33.84999847
1723507374000,1.05400002,34.84999847,0.059,33.84999847
1723507374500,1.072999954,34.84999847,0.059999999,33.84999847
1723507375000,1.072999954,34.84999847,0.059999999,33.84999847
1723507375500,1.041000009,34.84999847,0.064999998,33.84999847
1723507376000,1.041000009,34.84999847,0.064999998,33.84999847
1723507376500,1.059999943,34.84999847,0.057,33.84999847
1723507377000,1.059999943,34.84999847,0.057,33.84999847
1723507377500,1.085000038,34.84999847,0.068000004,33.84999847
1723507378000,1.085000038,34.84999847,0.068000004,33.84999847
1723507378500,1.075999975,34.84999847,0.057999998,33.84999847
1723507379000,1.075999975,34.84999847,0.057999998,33.84999847
1723507379500,0.952000022,34.84999847,0.066,33.84999847
1723507380000,0.952000022,34.84999847,0.066,33.84999847
1723507380500,0.896000028,34.84999847,0.055,33.84999847
1723507381000,0.896000028,34.84999847,0.055,33.84999847
1723507381500,0.769999981,34.84999847,0.064999998,33.84999847
1723507382000,0.769999981,34.84999847,0.064999998,33.84999847
1723507382500,0.769999981,34.84999847,0.050999999,33.84999847
1723507383000,0.769999981,34.84999847,0.050999999,33.84999847
1723507383500,0.708000004,34.84999847,0.061999999,33.84999847
1723507384000,0.708000004,34.84999847,0.061999999,33.84999847
1723507384500,0.63499999,34.84999847,0.077,33.84999847
1723507385000,0.63499999,34.84999847,0.077,33.84999847
1723507385500,0.660000026,34.84999847,0.158999994,33.84999847
1723507386000,0.660000026,34.84999847,0.158999994,33.84999847
1723507386500,0.726999998,34.84999847,0.191,33.84999847
1723507387000,0.726999998,34.84999847,0.191,33.84999847
1723507387500,0.689999998,34.84999847,0.174999997,33.84999847
1723507388000,0.689999998,34.84999847,0.174999997,33.84999847
1723507388500,0.614000022,34.84999847,0.151999995,33.84999847
1723507389000,0.614000022,34.84999847,0.151999995,33.84999847
1723507389500,0.646000028,34.84999847,0.174999997,33.84999847
1723507390000,0.646000028,34.84999847,0.174999997,33.84999847
1723507390500,0.651000023,34.84999847,0.159999996,33.84999847
1723507391000,0.651000023,34.84999847,0.159999996,33.84999847
1723507391500,0.59799999,34.84999847,0.152999997,33.84999847
1723507392000,0.59799999,34.84999847,0.152999997,33.84999847
1723507392500,0.584999979,34.84999847,0.129999995,33.84999847
1723507393000,0.584999979,34.84999847,0.129999995,33.84999847
1723507393500,0.643999994,34.84999847,0.157000005,33.84999847
1723507394000,0.643999994,34.84999847,0.157000005,33.84999847
1723507394500,0.600000024,34.84999847,0.144999996,33.84999847
1723507395000,0.600000024,34.84999847,0.144999996,33.84999847
1723507395500,0.572000027,34.84999847,0.131999999,33.84999847
1723507396000,0.572000027,34.84999847,0.131999999,33.84999847
1723507396500,0.572000027,34.84999847,0.133000001,33.84999847
1723507397000,0.572000027,34.84999847,0.133000001,33.84999847
1723507397500,0.518999994,34.84999847,0.123999998,33.84999847
1723507398000,0.518999994,34.84999847,0.123999998,33.84999847
1723507398500,0.549000025,34.84999847,0.127000004,33.84999847
1723507399000,0.549000025,34.84999847,0.127000004,33.84999847
1723507399500,0.515999973,34.84999847,0.116999999,33.84999847
1723507400000,0.515999973,34.84999847,0.116999999,33.84999847
1723507400500,0.547999978,34.84999847,0.114,33.84999847
1723507401000,0.547999978,34.84999847,0.114,33.84999847
1723507401500,0.537,34.84999847,0.122000001,33.84999847
1723507402000,0.537,34.84999847,0.122000001,33.84999847
1723507402500,0.550999999,34.84999847,0.127000004,33.84999847
1723507403000,0.550999999,34.84999847,0.127000004,33.84999847
1723507403500,0.579999983,34.84999847,0.122000001,33.84999847
1723507404000,0.579999983,34.84999847,0.122000001,33.84999847
1723507404500,0.566999972,34.84999847,0.127000004,33.84999847
1723507405000,0.566999972,34.84999847,0.127000004,33.84999847
1723507405500,0.578000009,34.84999847,0.116999999,33.84999847
1723507406000,0.578000009,34.84999847,0.116999999,33.84999847
1723507406500,0.614000022,34.84999847,0.128000006,33.84999847
1723507407000,0.614000022,34.84999847,0.128000006,33.84999847
1723507407500,0.635999978,34.84999847,0.128000006,33.84999847
1723507408000,0.635999978,34.84999847,0.128000006,33.84999847
1723507408500,0.68900001,34.84999847,0.126000002,33.84999847
1723507409000,0.68900001,34.84999847,0.126000002,33.84999847
1723507409500,0.698000014,34.84999847,0.135000005,33.84999847
1723507410000,0.698000014,34.84999847,0.135000005,33.84999847
1723507410500,0.66900003,34.84999847,0.112999998,33.84999847
1723507411000,0.66900003,34.84999847,0.112999998,33.84999847
1723507411500,0.657999992,34.84999847,0.097999997,33.84999847
1723507412000,0.657999992,34.84999847,0.097999997,33.84999847
1723507412500,0.60799998,34.84999847,0.097999997,33.84999847
1723507413000,0.60799998,34.84999847,0.097999997,33.84999847
1723507413500,0.683000028,34.84999847,0.097999997,33.84999847
1723507414000,0.683000028,34.84999847,0.097999997,33.84999847
1723507414500,0.638000011,34.84999847,0.097999997,33.84999847
1723507415000,0.638000011,34.84999847,0.098999999,33.84999847
1723507415500,0.638999999,34.84999847,0.098999999,33.84999847
1723507416000,0.638999999,34.84999847,0.090000004,33.84999847
1723507416500,0.620000005,34.84999847,0.090000004,33.84999847
1723507417000,0.620000005,34.84999847,0.082000002,33.84999847
1723507417500,0.589999974,34.84999847,0.082000002,33.84999847
1723507418000,0.589999974,34.84999847,0.083999999,33.84999847
1723507418500,0.629000008,34.84999847,0.083999999,33.84999847
1723507419000,0.629000008,34.84999847,0.082000002,33.84999847
1723507419500,0.595000029,34.84999847,0.082000002,33.84999847
1723507420000,0.595000029,34.84999847,0.092,33.84999847
1723507420500,0.603999972,34.84999847,0.092,33.84999847
1723507421000,0.603999972,34.84999847,0.072999999,33.84999847
1723507421500,0.598999977,34.84999847,0.072999999,33.84999847
1723507422000,0.598999977,34.84999847,0.081,33.84999847
1723507422500,0.591000021,34.84999847,0.081,33.84999847
1723507423000,0.591000021,34.84999847,0.077,33.84999847
1723507423500,0.587000012,34.84999847,0.077,33.84999847
1723507424000,0.587000012,34.84999847,0.077,33.84999847
1723507424500,0.616999984,34.84999847,0.077,33.84999847
1723507425000,0.616999984,34.84999847,0.075999998,33.84999847
1723507425500,0.620000005,34.84999847,0.075999998,33.84999847
1723507426000,0.620000005,34.84999847,0.088,33.84999847
1723507426500,0.654999971,34.84999847,0.088,33.84999847
1723507427000,0.654999971,34.84999847,0.083999999,33.84999847
1723507427500,0.637000024,34.84999847,0.083999999,33.84999847
1723507428000,0.637000024,34.84999847,0.088,33.84999847
1723507428500,0.649999976,34.84999847,0.088,33.84999847
1723507429000,0.649999976,34.84999847,0.074000001,33.84999847
1723507429500,0.666000009,34.84999847,0.074000001,33.84999847
1723507430000,0.666000009,34.84999847,0.090999998,33.84999847
1723507430500,0.628000021,34.84999847,0.090999998,33.84999847
1723507431000,0.628000021,34.84999847,0.075000003,33.84999847
1723507431500,0.628000021,34.84999847,0.075000003,33.84999847
1723507432000,0.628000021,34.84999847,0.078000002,33.84999847
1723507432500,0.616999984,34.84999847,0.078000002,33.84999847
1723507433000,0.616999984,34.84999847,0.068000004,33.84999847
1723507433500,0.649999976,34.84999847,0.068000004,33.84999847
1723507434000,0.649999976,34.84999847,0.082000002,33.84999847
1723507434500,0.637000024,34.84999847,0.082000002,33.84999847
1723507435000,0.637000024,34.84999847,0.071000002,33.84999847
1723507435500,0.665000021,34.84999847,0.071000002,33.84999847
